order_id,customer_id,store_id,employee_id,order_date,total_amount
16860,9257,19,109,2024-03-25,38.06
16861,903,18,107,2024-04-05,39.87
16862,2610,4,19,2024-05-05,16.56
16863,80,15,89,2024-08-14,11.28
16864,8505,9,50,2024-04-21,16.46
16865,8260,5,26,2024-04-14,31.15
16866,6465,38,224,2024-05-28,64.58
16867,6167,12,69,2024-09-15,20.83
16868,7716,25,146,2024-04-14,12.98
16869,6294,14,80,2024-07-15,31.58
16870,7407,47,279,2024-01-21,33.62
16871,4553,21,125,2024-06-10,12.98
16872,9366,9,52,2024-11-11,21.03
16873,8254,43,257,2024-04-09,67.98
16874,2820,8,45,2024-08-07,25.10
16875,7772,20,118,2024-11-27,37.27
16876,4893,42,247,2024-04-06,32.16
16877,8134,30,175,2024-10-16,13.75
16878,6695,33,197,2024-09-05,12.83
16879,2410,40,239,2024-02-22,25.34
16880,8888,47,279,2024-03-04,25.13
16881,8243,49,292,2024-10-28,12.35
16882,7959,19,114,2024-02-29,22.39
16883,2099,8,43,2024-06-07,28.05
16884,8922,32,189,2024-03-25,33.91
16885,6407,39,229,2024-10-12,51.65
16886,7555,10,55,2024-02-11,45.66
16887,7422,6,31,2024-03-17,15.23
16888,4245,28,164,2024-12-06,38.83
16889,9602,29,174,2024-12-11,10.70
16890,7009,18,103,2024-02-20,18.82
16891,8379,28,167,2024-08-18,16.17
16892,2379,12,72,2024-01-25,30.73
16893,9297,46,271,2024-08-14,22.47
16894,1026,41,246,2024-07-25,43.55
16895,3133,4,21,2024-07-11,10.15
16896,9749,44,259,2024-08-28,18.66
16897,6667,10,59,2024-05-10,17.86
16898,8890,31,184,2024-03-01,50.02
16899,7227,16,91,2024-03-11,17.62
16900,5882,33,195,2024-03-14,43.15
16901,5637,1,3,2024-01-20,14.11
16902,9372,4,20,2024-01-18,41.30
16903,4738,40,235,2024-12-20,30.77
16904,2406,7,37,2024-11-10,20.01
16905,3041,15,86,2024-12-23,25.27
16906,7953,35,206,2024-09-30,8.97
16907,6520,32,188,2024-01-11,92.46
16908,6049,14,83,2024-01-16,51.25
16909,4936,23,137,2024-12-21,41.33
16910,2780,22,131,2024-05-15,12.52
16911,9563,6,36,2024-09-09,24.75
16912,1198,45,265,2024-01-07,18.17
16913,4975,11,65,2024-02-20,11.07
16914,5787,14,82,2024-08-12,25.61
16915,1094,20,117,2024-10-17,43.45
16916,2029,20,117,2024-01-08,57.28
16917,5161,9,54,2024-04-25,10.64
16918,9843,29,169,2024-08-08,16.39
16919,4397,49,294,2024-04-07,11.40
16920,8736,27,158,2024-01-04,14.46
16921,6941,19,111,2024-12-25,11.11
16922,7477,19,110,2024-06-20,50.49
16923,2960,2,7,2024-07-20,7.94
16924,8379,31,181,2024-03-25,28.79
16925,2732,47,278,2024-03-02,20.43
16926,3802,42,250,2024-02-08,34.05
16927,6884,13,76,2024-08-06,34.28
16928,1877,16,95,2024-03-11,39.79
16929,780,18,106,2024-02-14,21.16
16930,4770,10,60,2024-11-12,13.07
16931,839,45,268,2024-07-17,9.64
16932,4199,31,183,2024-05-28,22.60
16933,7867,25,148,2024-05-18,15.99
16934,1371,28,163,2024-02-14,24.92
16935,4576,1,4,2024-10-16,19.32
16936,2567,13,77,2024-05-18,30.97
16937,7150,14,79,2024-03-17,21.85
16938,1691,10,57,2024-05-29,20.38
16939,4523,28,166,2024-08-16,22.09
16940,3638,47,282,2024-01-05,15.71
16941,4162,23,136,2024-05-17,24.95
16942,951,16,93,2024-05-30,84.16
16943,2561,48,287,2024-05-02,41.70
16944,4123,39,229,2024-05-21,18.61
16945,4210,3,16,2024-01-20,22.89
16946,8411,44,262,2024-02-26,25.46
16947,459,42,249,2024-02-15,28.35
16948,6693,25,145,2024-09-11,27.94
16949,8294,29,174,2024-09-26,13.50
16950,6713,32,189,2024-10-03,15.23
16951,878,43,255,2024-04-17,7.55
16952,8484,4,19,2024-12-26,24.60
16953,4335,19,113,2024-12-09,28.04
16954,6601,26,154,2024-04-21,23.81
16955,5554,11,65,2024-04-30,12.99
16956,1880,7,37,2024-03-30,25.51
16957,5839,24,144,2024-01-16,23.98
16958,4482,48,283,2024-08-23,13.52
16959,8967,35,206,2024-07-13,32.96
16960,2308,20,119,2024-06-27,23.72
16961,6583,24,139,2024-08-01,30.90
16962,7273,36,214,2024-04-24,56.40
16963,751,22,128,2024-03-09,18.79
16964,1274,8,47,2024-11-08,24.79
16965,9713,14,80,2024-10-11,26.01
16966,6604,16,96,2024-04-23,19.34
16967,4471,18,106,2024-11-01,20.81
16968,569,36,216,2024-09-10,17.77
16969,2920,34,202,2024-02-20,11.25
16970,9628,45,265,2024-11-01,21.19
16971,6962,35,208,2024-12-31,22.53
16972,3078,36,215,2024-07-13,23.53
16973,3659,50,299,2024-12-11,40.04
16974,4147,20,118,2024-01-25,25.71
16975,6853,5,25,2024-01-12,9.89
16976,4942,35,209,2024-11-29,36.40
16977,6957,4,22,2024-01-05,18.08
16978,5080,42,251,2024-02-21,38.49
16979,5233,26,153,2024-05-24,23.31
16980,9498,30,175,2024-07-10,29.62
16981,3327,50,299,2024-07-12,32.38
16982,2052,20,118,2024-11-17,24.90
16983,5159,34,199,2024-10-24,11.06
16984,3457,15,87,2024-01-12,30.01
16985,6916,45,266,2024-09-09,27.28
16986,7212,14,84,2024-07-21,20.24
16987,783,41,245,2024-02-05,20.27
16988,2326,9,50,2024-03-28,17.83
16989,2044,1,4,2024-04-13,16.32
16990,2091,36,211,2024-01-05,33.71
16991,8145,23,137,2024-05-13,25.63
16992,6157,24,142,2024-03-29,19.62
16993,4990,50,300,2024-10-19,12.45
16994,5231,48,288,2024-10-29,19.99
16995,3156,47,277,2024-02-16,64.54
16996,6295,29,174,2024-08-04,11.56
16997,443,25,146,2024-08-16,51.78
16998,601,19,111,2024-03-19,18.29
16999,2893,7,37,2024-05-25,30.52
17000,8906,50,296,2024-06-16,31.02
17001,4692,17,99,2024-04-09,6.69
17002,5167,17,101,2024-02-25,31.54
17003,3565,2,10,2024-09-08,11.28
17004,4893,6,33,2024-02-10,19.34
17005,6930,45,269,2024-10-21,64.43
17006,3988,32,190,2024-11-29,58.27
17007,5585,36,214,2024-08-22,20.22
17008,8441,50,300,2024-06-04,17.57
17009,7014,16,95,2024-07-19,28.56
17010,3994,5,25,2024-08-14,29.10
17011,7624,46,276,2024-12-14,23.32
17012,7775,24,141,2024-02-12,31.29
17013,1323,15,85,2024-01-18,60.51
17014,5699,48,287,2024-05-26,40.35
17015,5580,37,217,2024-09-04,119.45
17016,8873,33,195,2024-10-27,28.53
17017,7800,32,190,2024-09-14,53.97
17018,160,21,126,2024-12-23,19.73
17019,8187,48,283,2024-07-14,65.31
17020,8257,46,273,2024-08-08,15.09
17021,7405,16,94,2024-11-15,27.89
17022,8476,42,252,2024-02-03,8.01
17023,8846,20,116,2024-05-04,18.09
17024,999,50,300,2024-11-23,43.17
17025,9062,19,112,2024-06-30,11.93
17026,2948,26,151,2024-01-22,7.30
17027,369,27,160,2024-10-06,14.36
17028,6386,38,224,2024-07-12,13.94
17029,6123,41,241,2024-01-30,23.32
17030,8111,2,8,2024-11-27,48.93
17031,4266,20,115,2024-09-20,45.80
17032,1578,16,96,2024-12-05,10.82
17033,7022,21,122,2024-12-29,26.97
17034,3980,28,163,2024-09-12,30.22
17035,5769,13,78,2024-10-09,36.09
17036,2661,38,224,2024-09-20,14.66
17037,3781,13,75,2024-04-25,15.28
17038,9320,10,56,2024-02-18,11.50
17039,728,34,201,2024-01-22,10.65
17040,2979,26,156,2024-01-25,15.55
17041,3453,49,294,2024-12-30,17.62
17042,4313,22,130,2024-05-09,36.68
17043,2184,21,123,2024-10-26,14.56
17044,3141,34,203,2024-09-22,21.70
17045,9488,45,265,2024-10-31,51.46
17046,9376,4,19,2024-06-25,31.07
17047,4928,41,242,2024-12-22,60.06
17048,1024,38,228,2024-01-05,28.80
17049,4554,36,212,2024-03-05,14.17
17050,8136,13,73,2024-03-02,21.27
17051,9893,32,189,2024-05-06,33.77
17052,3843,9,52,2024-01-22,36.41
17053,9274,19,112,2024-10-29,18.02
17054,5176,5,27,2024-12-30,15.22
17055,4489,4,23,2024-06-05,14.17
17056,9828,46,275,2024-05-16,15.11
17057,2220,14,84,2024-07-28,11.77
17058,1830,11,61,2024-10-05,27.51
17059,7504,42,252,2024-02-04,30.31
17060,977,38,228,2024-08-10,21.84
17061,6230,38,226,2024-05-21,10.94
17062,2132,46,275,2024-02-14,19.80
17063,7124,7,40,2024-12-09,42.65
17064,2363,7,37,2024-11-19,23.34
17065,4393,43,257,2024-07-21,12.99
17066,7064,9,50,2024-12-20,20.78
17067,9653,25,148,2024-01-11,30.48
17068,3036,30,178,2024-08-26,27.32
17069,8979,17,102,2024-02-07,21.60
17070,9234,32,189,2024-08-04,55.93
17071,1465,48,287,2024-06-30,27.76
17072,477,40,239,2024-08-29,47.85
17073,3161,39,232,2024-08-22,86.93
17074,8217,42,251,2024-06-16,15.67
17075,1448,33,197,2024-06-21,38.57
17076,1730,17,98,2024-09-10,65.74
17077,2632,31,183,2024-11-09,24.72
17078,6213,48,283,2024-06-20,58.86
17079,3364,7,37,2024-06-07,29.23
17080,8363,8,46,2024-08-03,10.49
17081,8790,4,21,2024-01-13,26.46
17082,8202,30,177,2024-11-11,14.42
17083,7703,9,52,2024-01-16,8.39
17084,9816,18,108,2024-06-24,31.13
17085,4817,19,110,2024-04-07,18.70
17086,5544,22,127,2024-11-01,9.25
17087,5052,33,195,2024-10-13,15.50
17088,6647,29,171,2024-03-04,6.21
17089,4194,21,121,2024-02-17,21.04
17090,2388,44,261,2024-03-21,28.54
17091,7225,3,13,2024-07-20,83.77
17092,2475,32,191,2024-03-25,28.18
17093,8618,27,158,2024-07-15,21.59
17094,7457,4,22,2024-06-06,39.28
17095,3784,4,23,2024-05-08,13.90
17096,8584,22,131,2024-07-09,17.58
17097,2233,3,13,2024-03-01,24.33
17098,7743,8,47,2024-12-16,20.05
17099,2085,9,53,2024-06-06,23.82
17100,9783,48,283,2024-09-25,12.54
17101,8804,5,30,2024-06-15,34.27
17102,6168,29,170,2024-09-17,23.53
17103,7101,17,101,2024-09-22,13.63
17104,2977,42,249,2024-02-18,9.87
17105,2623,36,211,2024-08-14,55.34
17106,4950,4,24,2024-07-19,35.42
17107,2174,4,21,2024-10-28,34.29
17108,3678,39,230,2024-07-31,14.05
17109,9963,7,40,2024-12-25,84.02
17110,3489,46,271,2024-05-16,16.35
17111,1891,4,20,2024-03-01,24.20
17112,9611,25,149,2024-01-24,13.64
17113,8611,46,273,2024-05-23,27.90
17114,9493,7,38,2024-05-03,14.27
17115,2696,24,143,2024-02-20,5.90
17116,3164,11,66,2024-10-22,15.80
17117,5174,47,281,2024-02-04,65.62
17118,2732,18,103,2024-08-25,25.62
17119,807,38,224,2024-05-17,34.92
17120,5219,5,26,2024-03-07,5.99
17121,9578,15,89,2024-02-19,25.18
17122,7138,28,166,2024-08-19,18.70
17123,5750,42,252,2024-05-27,47.64
17124,569,11,63,2024-12-21,17.03
17125,1705,4,22,2024-11-30,27.86
17126,7823,50,297,2024-07-28,32.52
17127,6047,30,179,2024-02-15,12.57
17128,8878,13,74,2024-06-28,14.97
17129,6651,28,164,2024-12-03,18.23
17130,5987,26,155,2024-04-30,10.01
17131,6149,31,181,2024-11-26,19.81
17132,2923,45,270,2024-06-29,15.17
17133,5166,34,199,2024-04-24,5.78
17134,7631,34,202,2024-09-09,72.18
17135,1958,2,8,2024-04-13,9.58
17136,5950,22,128,2024-01-21,9.47
17137,7868,18,105,2024-06-15,24.84
17138,9614,35,208,2024-01-21,79.86
17139,3488,40,236,2024-08-25,36.63
17140,5546,28,165,2024-05-06,45.43
17141,534,13,74,2024-04-03,10.80
17142,3982,37,221,2024-05-17,19.16
17143,4773,43,258,2024-07-30,22.25
17144,1831,39,231,2024-11-30,23.76
17145,8184,8,44,2024-04-06,23.30
17146,6752,6,35,2024-07-16,34.32
17147,7058,6,35,2024-10-20,27.78
17148,6561,30,180,2024-08-04,23.71
17149,1060,17,97,2024-10-09,42.20
17150,8159,18,105,2024-07-08,23.61
17151,8638,22,129,2024-01-25,38.04
17152,9451,49,294,2024-04-02,20.31
17153,2380,14,81,2024-12-19,18.39
17154,4215,30,176,2024-12-05,32.57
17155,6725,20,115,2024-11-22,20.21
17156,9959,34,199,2024-03-19,9.33
17157,6773,24,139,2024-03-30,17.14
17158,5725,8,48,2024-01-27,45.83
17159,8498,36,215,2024-06-17,12.79
17160,2417,29,174,2024-02-13,17.78
17161,336,22,131,2024-02-28,28.71
17162,3136,10,58,2024-07-31,26.40
17163,4171,27,162,2024-08-10,13.29
17164,7671,39,230,2024-09-06,23.91
17165,968,1,4,2024-07-07,59.18
17166,9666,24,143,2024-10-16,31.66
17167,9234,24,143,2024-04-18,23.28
17168,7998,50,296,2024-07-29,14.03
17169,1279,2,11,2024-12-19,17.51
17170,6264,32,190,2024-02-09,11.71
17171,9726,39,234,2024-04-05,12.50
17172,4556,20,115,2024-10-01,13.42
17173,9931,33,193,2024-04-06,12.61
17174,4508,1,1,2024-01-02,29.68
17175,6047,36,212,2024-02-21,22.70
17176,6259,49,293,2024-06-04,24.92
17177,2425,3,17,2024-06-07,25.51
17178,6401,29,170,2024-04-08,36.91
17179,1744,8,44,2024-03-08,10.17
17180,7682,3,17,2024-05-21,12.79
17181,927,6,33,2024-08-06,15.20
17182,5724,49,290,2024-09-28,14.02
17183,8005,49,294,2024-05-21,16.64
17184,595,46,273,2024-10-04,42.24
17185,59,48,287,2024-02-05,11.37
17186,8080,25,146,2024-09-06,71.10
17187,7615,47,278,2024-03-09,16.07
17188,8787,47,282,2024-09-06,25.95
17189,9193,29,173,2024-08-26,14.50
17190,7161,20,117,2024-06-11,14.74
17191,5580,30,179,2024-11-15,22.65
17192,306,46,275,2024-08-29,26.22
17193,9479,26,154,2024-12-08,26.04
17194,841,16,92,2024-01-05,14.03
17195,828,28,163,2024-01-19,7.77
17196,6594,3,18,2024-03-17,21.82
17197,181,9,54,2024-11-09,10.36
17198,3940,41,244,2024-12-05,44.48
17199,4089,13,75,2024-10-14,22.41
17200,3845,11,63,2024-06-11,8.39
17201,5981,2,12,2024-03-26,11.53
17202,1214,13,73,2024-02-25,9.72
17203,2504,42,249,2024-06-27,41.02
17204,2193,4,23,2024-02-09,14.35
17205,7495,34,200,2024-05-02,12.59
17206,1923,20,115,2024-12-13,41.60
17207,5799,45,267,2024-09-23,20.84
17208,4116,43,257,2024-01-10,10.81
17209,617,17,101,2024-04-11,17.13
17210,6061,7,41,2024-01-25,27.39
17211,4844,25,150,2024-08-11,32.05
17212,9492,31,183,2024-03-20,24.82
17213,5367,35,209,2024-02-15,23.93
17214,4202,50,297,2024-10-22,25.00
17215,60,29,169,2024-12-11,35.87
17216,2547,36,212,2024-11-13,6.64
17217,5686,10,56,2024-11-25,18.42
17218,2387,28,165,2024-01-25,24.00
17219,539,1,4,2024-03-24,12.63
17220,5032,20,120,2024-06-26,13.96
17221,5488,24,139,2024-04-09,24.14
17222,877,47,279,2024-11-24,24.53
17223,155,47,278,2024-12-28,22.92
17224,2252,11,66,2024-02-08,24.80
17225,7911,29,174,2024-09-17,25.85
17226,7748,9,53,2024-04-21,10.06
17227,3754,26,154,2024-12-03,53.46
17228,7644,25,146,2024-10-04,22.31
17229,7121,11,64,2024-12-07,60.66
17230,7861,13,75,2024-06-05,25.73
17231,9868,15,90,2024-09-06,19.49
17232,7559,48,285,2024-10-06,8.63
17233,7744,18,103,2024-05-15,12.58
17234,1931,43,254,2024-09-18,18.57
17235,2233,41,243,2024-10-22,22.55
17236,3871,31,183,2024-06-03,30.36
17237,968,1,4,2024-03-30,31.11
17238,3955,33,193,2024-10-19,24.84
17239,9417,48,284,2024-06-09,29.92
17240,2372,11,61,2024-09-10,39.11
17241,9220,36,215,2024-11-26,36.60
17242,6488,32,191,2024-04-28,62.65
17243,1309,32,188,2024-10-22,23.50
17244,4210,1,5,2024-10-23,18.61
17245,1212,9,49,2024-11-25,20.51
17246,2725,42,248,2024-10-22,32.20
17247,8211,9,50,2024-08-21,43.72
17248,9058,17,101,2024-05-26,17.50
17249,8004,25,150,2024-04-21,21.50
17250,2030,3,16,2024-05-11,53.78
17251,6135,40,235,2024-05-18,20.36
17252,6215,33,193,2024-01-13,20.54
17253,3283,30,177,2024-12-20,27.77
17254,7233,11,64,2024-10-23,86.93
17255,632,26,154,2024-03-11,12.06
17256,5612,17,98,2024-09-10,20.72
17257,5304,9,52,2024-04-01,40.88
17258,3825,4,24,2024-05-04,44.76
17259,3795,24,141,2024-07-21,10.73
17260,6114,42,249,2024-03-19,52.24
17261,7154,46,274,2024-07-25,42.12
17262,368,42,250,2024-03-24,30.86
17263,3011,47,278,2024-01-31,38.62
17264,1795,26,151,2024-06-18,21.10
17265,9352,18,103,2024-06-21,11.87
17266,3473,48,284,2024-10-05,13.49
17267,8348,41,242,2024-08-14,8.32
17268,2160,9,52,2024-03-27,30.46
17269,2712,10,60,2024-01-19,12.67
17270,3889,4,24,2024-01-14,33.84
17271,5370,49,294,2024-02-18,11.86
17272,9365,50,300,2024-07-13,54.34
17273,7296,2,9,2024-11-22,38.38
17274,8296,30,178,2024-11-19,23.14
17275,6985,9,51,2024-05-27,7.84
17276,1901,46,274,2024-01-07,7.65
17277,1911,4,19,2024-08-19,23.94
17278,2865,22,127,2024-10-25,23.75
17279,8280,38,226,2024-03-01,9.47
17280,4968,12,68,2024-06-10,17.04
17281,6055,5,26,2024-04-18,50.57
17282,1194,42,250,2024-02-10,61.03
17283,1756,42,249,2024-09-22,19.09
17284,2755,18,108,2024-02-15,19.60
17285,7896,11,64,2024-03-19,17.99
17286,9876,14,80,2024-09-15,15.76
17287,9028,26,154,2024-12-17,41.77
17288,8628,45,268,2024-11-23,41.32
17289,6070,25,150,2024-08-01,17.56
17290,5407,46,275,2024-03-03,25.69
17291,5183,50,295,2024-07-16,75.99
17292,1084,37,218,2024-04-08,29.75
17293,2562,42,250,2024-05-14,22.28
17294,7341,40,237,2024-10-24,22.01
17295,9897,50,297,2024-11-24,25.76
17296,3461,21,121,2024-12-15,22.71
17297,2314,7,42,2024-07-04,27.17
17298,1845,38,223,2024-07-03,20.62
17299,5433,19,112,2024-09-21,20.47
17300,1764,23,134,2024-01-23,17.84
17301,4283,41,242,2024-02-13,23.02
17302,9807,23,134,2024-05-09,24.96
17303,6890,39,232,2024-07-21,13.56
17304,9405,8,45,2024-11-18,20.53
17305,1629,24,143,2024-01-06,30.59
17306,3299,38,223,2024-05-27,7.05
17307,4043,37,222,2024-01-15,82.21
17308,20,20,116,2024-10-31,20.18
17309,170,14,80,2024-12-02,34.49
17310,8194,10,56,2024-04-02,54.56
17311,467,19,114,2024-08-03,10.41
17312,9753,34,204,2024-07-30,11.46
17313,6593,35,206,2024-08-30,19.12
17314,5545,4,21,2024-02-16,19.45
17315,3357,49,290,2024-05-27,15.00
17316,7988,29,169,2024-03-27,17.33
17317,3432,22,128,2024-02-21,21.32
17318,4614,46,273,2024-08-21,19.22
17319,4160,44,260,2024-06-03,30.59
17320,9831,1,2,2024-04-09,26.35
17321,2052,4,20,2024-04-14,9.59
17322,7694,35,208,2024-11-23,19.97
17323,9631,17,101,2024-05-18,27.25
17324,4923,34,200,2024-05-23,33.80
17325,8029,47,282,2024-03-16,28.08
17326,2767,24,144,2024-10-27,19.16
17327,191,49,289,2024-01-11,19.63
17328,3392,16,91,2024-03-23,32.16
17329,7359,19,112,2024-03-19,14.20
17330,2026,5,26,2024-10-28,27.69
17331,7206,36,216,2024-07-19,23.12
17332,853,20,119,2024-04-20,47.05
17333,4876,31,181,2024-05-19,12.38
17334,2212,1,2,2024-11-14,35.93
17335,4446,26,151,2024-06-14,48.17
17336,2397,11,62,2024-10-31,21.79
17337,4929,39,230,2024-11-29,29.17
17338,117,15,86,2024-10-25,19.62
17339,1819,42,248,2024-05-31,32.81
17340,7018,42,248,2024-07-29,11.25
17341,2043,43,258,2024-07-31,20.92
17342,6877,20,120,2024-10-14,17.81
17343,1195,33,196,2024-11-01,23.26
17344,5289,45,268,2024-06-20,37.16
17345,3287,47,281,2024-02-14,33.88
17346,4269,21,121,2024-03-15,21.70
17347,983,1,5,2024-10-13,58.80
17348,9685,29,170,2024-04-19,27.15
17349,1659,14,83,2024-02-21,26.60
17350,9365,42,252,2024-08-03,36.30
17351,9390,46,273,2024-03-22,18.58
17352,2426,31,185,2024-01-18,13.98
17353,3155,50,296,2024-12-26,20.22
17354,7111,44,262,2024-06-10,14.18
17355,749,16,92,2024-07-06,57.58
17356,858,42,250,2024-08-15,8.96
17357,715,11,65,2024-08-05,37.41
17358,8178,46,276,2024-09-02,20.85
17359,2056,36,212,2024-12-16,20.43
17360,7573,20,117,2024-05-14,21.46
17361,4916,39,231,2024-03-01,41.08
17362,2859,29,171,2024-02-16,30.92
17363,2323,48,286,2024-06-18,66.64
17364,1483,44,260,2024-08-30,12.87
17365,7695,33,197,2024-06-30,44.21
17366,2424,42,248,2024-06-17,16.36
17367,1017,40,240,2024-11-10,39.64
17368,8426,40,239,2024-02-19,20.89
17369,9784,45,267,2024-05-25,20.44
17370,3593,9,53,2024-09-21,40.31
17371,8881,3,17,2024-05-24,57.75
17372,4349,43,257,2024-04-12,102.19
17373,6193,40,238,2024-11-08,17.50
17374,6794,28,164,2024-06-08,17.74
17375,6080,19,111,2024-11-12,40.66
17376,1719,49,292,2024-08-24,27.70
17377,8800,26,152,2024-05-01,24.72
17378,297,13,74,2024-03-09,17.18
17379,3085,31,185,2024-03-30,30.62
17380,2878,32,191,2024-02-28,8.55
17381,8148,48,286,2024-02-19,15.70
17382,306,45,268,2024-11-20,13.03
17383,9474,11,64,2024-04-04,22.76
17384,6312,21,123,2024-08-07,28.19
17385,1691,3,14,2024-05-02,20.84
17386,3698,45,270,2024-09-15,14.92
17387,3545,29,171,2024-11-26,18.34
17388,1373,29,171,2024-08-06,43.32
17389,2365,7,39,2024-08-10,19.37
17390,7457,22,132,2024-09-27,37.48
17391,6738,13,76,2024-10-08,44.83
17392,1815,12,68,2024-02-29,80.54
17393,8070,17,97,2024-01-23,38.24
17394,9544,44,259,2024-02-28,40.80
17395,9834,46,273,2024-11-06,28.19
17396,1069,9,54,2024-08-23,12.30
17397,4507,10,56,2024-09-28,30.67
17398,5001,50,300,2024-01-10,18.04
17399,1027,16,93,2024-09-22,15.16
17400,2918,46,273,2024-09-30,49.41
17401,9938,18,107,2024-05-16,19.58
17402,5465,6,32,2024-11-03,26.15
17403,6060,37,220,2024-10-03,9.00
17404,466,8,46,2024-11-07,14.58
17405,5317,46,271,2024-01-08,32.66
17406,6969,6,31,2024-12-22,27.21
17407,2738,18,104,2024-09-07,15.51
17408,7556,26,154,2024-09-23,37.41
17409,4601,8,47,2024-04-06,33.11
17410,4149,31,183,2024-11-26,32.37
17411,1054,47,279,2024-03-26,8.16
17412,1797,32,189,2024-02-24,8.16
17413,3719,22,129,2024-08-18,37.57
17414,8192,1,6,2024-12-22,44.31
17415,6893,4,24,2024-06-19,70.04
17416,5192,5,30,2024-03-14,18.83
17417,920,32,188,2024-03-17,36.55
17418,1385,6,35,2024-09-24,14.31
17419,1439,49,289,2024-01-11,12.67
17420,9240,1,3,2024-08-23,20.50
17421,6316,9,52,2024-10-05,25.30
17422,8116,26,153,2024-04-20,17.16
17423,1141,26,154,2024-04-20,15.97
17424,6903,47,277,2024-07-17,18.76
17425,491,1,5,2024-03-28,27.61
17426,8953,33,195,2024-10-12,17.19
17427,2499,27,159,2024-12-09,22.08
17428,2197,8,44,2024-03-03,16.53
17429,4022,29,169,2024-04-03,35.50
17430,8713,43,253,2024-09-09,15.82
17431,6776,36,215,2024-03-13,21.74
17432,2842,32,188,2024-09-30,17.97
17433,3194,30,180,2024-01-14,7.98
17434,4221,40,237,2024-09-23,12.64
17435,256,44,262,2024-07-16,11.87
17436,6065,6,34,2024-08-09,50.01
17437,9331,23,136,2024-03-16,26.04
17438,3660,13,77,2024-04-03,21.48
17439,2609,25,145,2024-08-07,20.64
17440,9922,44,264,2024-10-31,16.18
17441,856,41,245,2024-01-18,35.74
17442,3493,30,175,2024-05-03,29.11
17443,7246,1,1,2024-04-01,28.59
17444,2192,34,202,2024-01-06,17.32
17445,6729,28,168,2024-12-04,12.09
17446,1475,14,81,2024-08-27,23.19
17447,9694,47,278,2024-10-27,16.99
17448,4405,26,152,2024-09-22,35.44
17449,3913,3,13,2024-09-02,37.18
17450,1538,25,147,2024-02-02,21.38
17451,4935,2,8,2024-04-10,26.43
17452,8062,34,204,2024-03-07,62.36
17453,4738,40,239,2024-11-11,17.63
17454,9512,38,225,2024-04-18,19.25
17455,7100,33,193,2024-11-28,23.06
17456,6769,11,64,2024-11-27,34.69
17457,9466,7,39,2024-12-22,21.98
17458,7265,41,246,2024-12-05,19.78
17459,2924,40,237,2024-10-25,30.32
17460,6778,35,205,2024-03-09,23.79
17461,2277,45,266,2024-07-12,56.32
17462,8038,33,194,2024-09-09,5.43
17463,2139,24,143,2024-07-01,12.05
17464,7712,17,99,2024-07-16,27.42
17465,2672,16,92,2024-06-16,43.82
17466,5711,22,132,2024-06-29,11.61
17467,7023,33,193,2024-09-24,34.98
17468,2574,16,91,2024-08-22,17.08
17469,8787,6,33,2024-01-24,10.25
17470,2639,39,231,2024-09-18,24.05
17471,96,23,134,2024-10-30,18.86
17472,9996,49,294,2024-02-03,18.42
17473,704,36,216,2024-08-20,21.87
17474,1168,47,277,2024-12-30,78.26
17475,6572,40,235,2024-08-13,13.76
17476,6130,20,117,2024-05-15,27.73
17477,5464,40,238,2024-01-15,9.18
17478,9458,37,221,2024-09-22,19.26
17479,7995,4,21,2024-06-22,9.61
17480,8284,42,249,2024-08-30,24.30
17481,2818,15,88,2024-01-25,31.94
17482,5272,24,140,2024-10-29,27.87
17483,7879,48,288,2024-02-08,20.72
17484,1022,46,271,2024-05-31,39.70
17485,142,14,82,2024-12-22,55.33
17486,1550,33,194,2024-09-28,21.41
17487,3686,9,53,2024-05-05,21.42
17488,8628,28,166,2024-03-11,29.21
17489,7414,49,294,2024-04-15,19.19
17490,767,20,115,2024-10-23,40.34
17491,4284,27,162,2024-04-13,9.82
17492,6831,44,260,2024-09-02,31.12
17493,223,33,196,2024-01-06,51.13
17494,8548,37,222,2024-10-17,11.93
17495,6389,9,54,2024-11-26,13.04
17496,3898,46,272,2024-08-13,17.41
17497,3804,40,236,2024-08-04,17.93
17498,2522,38,223,2024-09-30,15.42
17499,318,9,50,2024-09-01,23.69
17500,1977,29,173,2024-06-01,24.17
17501,2877,48,286,2024-04-26,18.99
17502,9845,1,1,2024-07-30,20.83
17503,196,11,61,2024-04-11,8.92
